Unnamed: 0,person,text,type,book,ms,city,shelfmark,folia,date
2065,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Florence, Biblioteca Medicea Laurenziana, Santa Croce, Plut.XV., Dext., Cod. 11, f. 31-41v, saec. xiv. (L)",Florence, Biblioteca Medicea Laurenziana,31-41v,xiv
2066,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Graz, Universitätsbibliothek 37 (40/8.fo), Bd. II, f. 60-88, saec. xii2. (L)",Graz, Universitätsbibliothek 37 (40/8.fo),60-88,xii2
2067,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Heiligenkreuz, Stiftsbibliothek 78, saec. xii, f. 24-50v, saec. xii. (L)",Heiligenkreuz, Stiftsbibliothek 78,24-50v,xii
2068,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Klosterneuberg, Stiftsbibliothek 209, f. 32-66, saec. xii ex. (L)",Klosterneuberg, Stiftsbibliothek 209,32-66,xii ex
2069,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Leipzig, Universtätsbibliothek 220, f. 160-175, saec. xiii. (L)",Leipzig, Universtätsbibliothek 220,160-175,xiii
2070,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"London, British Museum Royal 5.D.x, f. 175, saec. xiii mid.; Ramsay. (L)",London, British Museum Royal 5.D.x,175,xiii mid
2071,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"London, Lambeth Palace 356, f. 127, saec. xiii inc.; Llanthony.",London, Lambeth Palace 356,127,xiii inc
2072,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Luxembourg, Bibliothèque Nationale 94 (49), f. 61v-82v, saec. xiii; Orval. (L)",Luxembourg, Bibliothèque Nationale 94 (49),61v-82v,xiii
2073,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Madrid, Biblioteca Nacionale 91 (A.101), f. 64, saec. xiii.",Madrid, Biblioteca Nacionale 91 (A.101),64,xiii
2074,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Madrid, Escorial R.iii.19, f. 76-89, saec. xiv inc. (L)",Madrid, Escorial R.iii.19,76-89,xiv inc
2075,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Metz, Bibliothèque municipale 215, saec. x.]",Metz, Bibliothèque municipale 215,,x
2076,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Milan, Biblioteca Ambrosiana D. 88, f. 105- , saec. xv.",Milan, Biblioteca Ambrosiana D. 88,105-,xv
2077,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Monte Cassino, Biblioteca dell'Abbazia 292 C, p. 153- , saec. xi.",Monte Cassino, Biblioteca dell'Abbazia 292 C,153-,xi
2078,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Monte Cassino, Biblioteca dell'Abbazia 293 F, p. 142-, saec. xiii.",Monte Cassino, Biblioteca dell'Abbazia 293 F,142-,xiii
2079,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Monte Cassino, Biblioteca dell'Abbazia 557 A, p. 626-, saec. xii mid.",Monte Cassino, Biblioteca dell'Abbazia 557 A,626-,xii mid
2080,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Munich, Bayerische Staatsbibliothek Clm 437, f. 1-, saec. xv.",Munich, Bayerische Staatsbibliothek Clm 437,1-,xv
2081,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Munich, Bayerische Staatsbibliothek Clm 6318 (Freising 118), f. 1-, saec. xi.",Munich, Bayerische Staatsbibliothek Clm 6318 (Freising 118),1-,xi
2082,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Munich, Bayerische Staatsbibliothek Clm 6957. Fürstenfeld, saec. xv.",Munich, Bayerische Staatsbibliothek Clm 6957. Fürstenfeld,,xv
2083,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Munich, Bayerische Staatsbibliothek Clm 12621, f. 27v-55v. ca. 1162; Salzburg or Ranshofen. Klemm 216.",Munich, Bayerische Staatsbibliothek Clm 12621,27v-55v,unknown
2084,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Munich, Bayerische Staatsbibliothek Clm 22016, f. 26r-54v, saec. xii2/4; Wessobrunn.",Munich, Bayerische Staatsbibliothek Clm 22016,26r-54v,xii2/4
2085,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"New Haven, Yale Universitry, Beinecke Library 322, f. 33v-39v, saec. xiii3/4; Oxford:.",New Haven, Yale Universitry,33v-39v,xiii3/4
2086,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Nuremberg, Theol. 277.2o, f. 1- 1500.",Nuremberg, Theol. 277.2o,1- 1500,unknown
2087,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Orléans, Bibliothèque municipale 38 (35), p. 1-72, saec. x; Fleury. *",Orléans, Bibliothèque municipale 38 (35),1-72,x
2088,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bailliol College 147 (128; 377.K.18), f. 32-, saec. xii mid.",Oxford, Bailliol College 147 (128; 377.K.18),32-,xii mid
2089,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bailliol College 177 (160; 247.E.12), f. 146- saec. xiii.",Oxford, Bailliol College 177 (160; 247.E.12),146- saec,xiii
2090,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bailliol College 229 (279; 426.M.20), saec. xii-xiii. Buildwas.",Oxford, Bailliol College 229 (279; 426.M.20),,xii-xiii
2091,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bodleian Library 808, f. 43-90v, saec. xii inc.",Oxford, Bodleian Library 808,43-90v,xii inc
2092,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bodleian Library Digby 184, f. 94v-112, saec. xii.",Oxford, Bodleian Library Digby 184,94v-112,xii
2093,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Bodleian Library Fairfax 5, f. 50v-, saec. xii.",Oxford, Bodleian Library Fairfax 5,50v-,xii
2094,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Lincoln College Lat. LV, f. 23v-43, saec. xiv.",Oxford, Lincoln College Lat. LV,23v-43,xiv
2095,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Merton College L, f. 59v-74v, saec. xv.",Oxford, Merton College L,59v-74v,xv
2096,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Merton College LI, f. 34v-50v, saec. xii.",Oxford, Merton College LI,34v-50v,xii
2097,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Oxford, Trinity College XXII, f. 29v-38-48, saec. xii.",Oxford, Trinity College XXII,29v-38-48,xii
2098,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque de l'Arsenal 176 (377.T.L), f. 39v-41, saec. xv; Grands-Augustins.",Paris, Bibliothèque de l'Arsenal 176 (377.T.L),39v-41,xv
2099,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Mazarine 559 (1173), f. 131-143-153, saec. xii; Collège de Navarre.",Paris, Bibliothèque Mazarine 559 (1173),131-143-153,xii
2100,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Nationale de France lat. 345, f. 61-69-77v-88, saec. xiii.; Abbaye de Bonport.",Paris, Bibliothèque Nationale de France lat. 345,61-69-77v-88,xiii
2101,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Nationale de France lat. 1827, f. 201-, saec. xiv; Collège de Foix.",Paris, Bibliothèque Nationale de France lat. 1827,201-,xiv
2102,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Nationale de France lat. 2384, f. 117-134, saec. ix-x; St.Denis. (S)",Paris, Bibliothèque Nationale de France lat. 2384,117-134,ix-x
2103,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Nationale de France lat. 14797, f. 34-71, saec. xii. (S)",Paris, Bibliothèque Nationale de France lat. 14797,34-71,xii
2104,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque Nationale de France, lat. 16284, f. 20-27, saec. xiii; Sorbonne. (S)",Paris, Bibliothèque Nationale de France,20-27,xiii
2105,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Paris, Bibliothèque de l'Université 189, f. 31v-, saec. xiii; Louis le Grand.",Paris, Bibliothèque de l'Université 189,31v-,xiii
2106,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Prague, Universitni Knihovna IV.C.24, f. 42v-54-64, saec. xv.",Prague, Universitni Knihovna IV.C.24,42v-54-64,xv
2107,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Reims, Bibliothèque municipale 118 (E.243), f. 38-67, saec. x.*",Reims, Bibliothèque municipale 118 (E.243),38-67,x
2108,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Rouen, Bibliothèque municipale 451 (A.306), f. 1-60v, saec. xii; Fécamp (A.392).",Rouen, Bibliothèque municipale 451 (A.306),1-60v,xii
2109,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Rouen, Bibliothèque municipale 450 (A.344), f. 111v-115, saec. xii; Jumièges C.7.",Rouen, Bibliothèque municipale 450 (A.344),111v-115,xii
2110,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Saint-Omer, Bibliothèque municipale 19, saec. xiii.",Saint-Omer, Bibliothèque municipale 19,,xiii
2111,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Salzburg, Stiftsbibliothek St. Peter, a.IX.9, f. 76-163, saec. xi. (S) *",Salzburg, Stiftsbibliothek St. Peter,76-163,xi
2112,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Sankt Gallen, Stiftsbibliothek 672, f. 138-219-252, saec. ix.",Sankt Gallen, Stiftsbibliothek 672,138-219-252,ix
2113,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Schaffhausen, Ministerialbibliothek 13, saec. xii.",Schaffhausen, Ministerialbibliothek 13,,xii
2114,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Toulouse, Bibliothèque municipale 157 (I.30), saec. xiii ex.; Dominicans.",Toulouse, Bibliothèque municipale 157 (I.30),,xiii ex
2115,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Troyes, Bibliothèque municipale 50, saec. xiii; Clairvaux.",Troyes, Bibliothèque municipale 50,,xiii
2116,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Troyes, Bibliothèque municipale 541, f. 61-89, saec. xii; Clairvaux.",Troyes, Bibliothèque municipale 541,61-89,xii
2117,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Troyes, Bibliothèque municipale 1728, saec. xii; Clairvaux.",Troyes, Bibliothèque municipale 1728,,xii
2118,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Vatican, Biblioteca Apostolica, Urb. lat. 52, f. 75-, saec. xv.",Vatican, Biblioteca Apostolica,75-,xv
2119,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Verona, Biblioteca Capitolare, XXIII (21), saec. ix-x.",Verona, Biblioteca Capitolare,,ix-x
2120,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Vorau, Stiftsbibliothek, 277, f. 14v-22v, saec. xii. ex.",Vorau, Stiftsbibliothek,14v-22v,xii
2121,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Vienna, Österreichische Nationalbibliothek, lat. 720 [Theol. 119], f. 238-253, saec. xii. (S)",Vienna, Österreichische Nationalbibliothek,238-253,xii
2122,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Vienna, Österreichische Nationalbibliothek, lat. 726 [Rec. 3059], f. 21v-44, saec. xii.(S)",Vienna, Österreichische Nationalbibliothek,21v-44,xii
2123,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Vienna, Österreichische Nationalbibliothek, lat. 4602 [Univ. 177], f. 33v-54v-71v, saec. xv.",Vienna, Österreichische Nationalbibliothek,33v-54v-71v,xv
2124,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"Wolfenbüttel, Herzogliche Bibliothek, Helmst. 1098, f. 57v-89, saec. xiii.",Wolfenbüttel, Herzogliche Bibliothek,57v-89,xiii
2125,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Samuelis,Questions,Samuel,"York, Cathedral Library, XV.I.8, saec. xiv-xv.",York, Cathedral Library,,xiv-xv
2126,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Barcelona, Archivo Capitular 64, f. 68rb-74ra, saec. x-xi.*",Barcelona, Archivo Capitular 64,68rb-74ra,x-xi
2127,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Cambridge, Trinity College 77 (B.2.34), f. 114-136, saec. xii; O-P: Canterbury, Christ Church. (S)",Cambridge, Trinity College 77 (B.2.34),114-136,xii
2128,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Engelberg, Stiftsbibliothek 49, f. 25v-53v, saec. xii. (S)",Engelberg, Stiftsbibliothek 49,25v-53v,xii
2129,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"New Haven, Yale Universitry, Beinecke Library 322, f. 39v-45v, saec. xiii3/4; Oxford:.",New Haven, Yale Universitry,39v-45v,xiii3/4
2130,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Orléans, Bibliothèque municipale 38 (35), p. 73-150, saec. x; Fleury. (S) *",Orléans, Bibliothèque municipale 38 (35),73-150,x
2131,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Stockholm, Kungliga Biblioteket A.220, f. 176-184, saec. xvi. (S)",Stockholm, Kungliga Biblioteket A.220,176-184,xvi
2132,Pseudo-Jerome,Quaestiones Hebraicae in Librum I-II Paralipomenon,Questions,Chronicles,"Vienna, Österreichische Nationalbibliothek, lat. 720 [Theol. 119], f. 253-266, saec. xii. (S)",Vienna, Österreichische Nationalbibliothek,253-266,xii
2133,Johannes,Glossae divinae historiae,Glosses,General,"Bern, Burgerbibliothek 258, f. 16va-19ra, saec. x; Pierre Daniel.",Bern, Burgerbibliothek 258,16va-19ra,x
2134,Johannes,Glossae divinae historiae,Glosses,General,"Paris, Bibliothèque nationale de France lat. 1977, f. 63r-65v, saec. xii ex- xiii inc.",Paris, Bibliothèque nationale de France lat. 1977,63r-65v,xii ex- xiii inc
2135,Johannes,Glossae divinae historiae,Glosses,General,"Paris, Bibliothèque nationale de France lat. 3088, f. 110v-115v. O: 845-882; Reims; P: Pierre Daniel.",Paris, Bibliothèque nationale de France lat. 3088,110v-115v,unknown
2136,Johannes,Glossae divinae historiae,Glosses,General,"Paris, Bibliothèque nationale de France lat. 4883A, f. 7ra-19rb, saec. xi.",Paris, Bibliothèque nationale de France lat. 4883A,7ra-19rb,xi
2137,Johannes,Glossae divinae historiae,Glosses,General,"Vatican, Biblioteca Apostolica Reg. Lat. 215, f. 88r-106r. 876-877. *",Vatican, Biblioteca Apostolica Reg. Lat. 215,88r-106r,unknown
2138,Johannes,Tractatus in Matheum,Tract,Matthew,"Laon, Bibliothèque municipale 81, f. 1-47v, saec. ix. Laon, Notre-Dame. (S)",Laon, Bibliothèque municipale 81,1-47v,ix
2139,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Alençon, Bibliothèque municipale, 149, f. 175r-182r, saec. xii. St.-Évroult. Source for Ravaisson's edition. (S)",Alençon, Bibliothèque municipale,175r-182r,xii
2140,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Avranches, Bibliothèque municipale, 55, f. 131v-138v, saec. xii ex. (S)",Avranches, Bibliothèque municipale,131v-138v,xii ex
2141,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Barcelona, Archivo Capitular 110, f. 79r-84r, saec. xii. (S)",Barcelona, Archivo Capitular 110,79r-84r,xii
2142,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Budapest, Bibl. Univ., 75, f. 285r-289r. 1467-1472. (S)",Budapest, Bibl. Univ.,285r-289r,unknown
2143,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Calahorra, Archivio Catedral 1, f. 15v-22v. 1121-1125. (S)",Calahorra, Archivio Catedral 1,15v-22v,unknown
2144,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Calahorra, Archivio Catedral 4, saec. xiii-xiv. (S)",Calahorra, Archivio Catedral 4,,xiii-xiv
2145,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Cambridge, Gonville and Caius College, 243, f. 32r-37r, saec. xii. (S)",Cambridge, Gonville and Caius College,32r-37r,xii
2146,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Cambridge, University Library, Ff. I. 30 (1163), saec. xv1. (S)",Cambridge, University Library,I,xv1
2147,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Cambridge, University Library, Ii. II.19 (1752), f. 174r-180r, saec. xii. (S)",Cambridge, University Library,174r-180r,xii
2148,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Dijon, Bibliothèque municipale 167, f. 188vb, saec. xii. (S)",Dijon, Bibliothèque municipale 167,188vb,xii
2149,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, Conventi soppressi 301, f. 55r-62v, saec. xiii. Vallombrosa. (S)",Florence, Biblioteca Laurenziana,55r-62v,xiii
2150,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, Conventi soppressi 631, f. 46v-50v. sec xii2. (S)",Florence, Biblioteca Laurenziana,46v-50v,unknown
2151,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, plut. 12.23, f. 70-76v, saec. xiv. Not in Jeauneau.",Florence, Biblioteca Laurenziana,70-76v,xiv
2152,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, plut. 17.38, f. 54r-59v, saec. xii. (S)",Florence, Biblioteca Laurenziana,54r-59v,xii
2153,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, plut. 17.40, f. 52r-56v, saec. xii3/4. (S)",Florence, Biblioteca Laurenziana,52r-56v,xii3/4
2154,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Laurenziana, plut. 17.42, 37r-43r, saec. xii3/4. (S)",Florence, Biblioteca Laurenziana,,xii3/4
2155,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Medicea Laurenziana Fesul. 54, f. 162r-166v, saec. xv. (S)",Florence, Biblioteca Medicea Laurenziana Fesul. 54,162r-166v,xv
2156,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Florence, Biblioteca Riccardiana 224, f. 119r-126r, saec. xii3/4. (S)",Florence, Biblioteca Riccardiana 224,119r-126r,xii3/4
2157,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Huesca, Archivio de la Catedral, 7, f. 58-59v, saec. xii. Not in Jeauneau.",Huesca, Archivio de la Catedral,58-59v,xii
2158,Johannes,Homelia ad Prologum Euangelium Iohannis,Homily,Gospel of John,"Leiden, Bibliotheek der Rijksuniversiteit, Voss. Lat. F. 108, f. 91r-96r, saec. xii. (S)",Leiden, Bibliotheek der Rijksuniversiteit,91r-96r,xii
